,essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,rater2_domain2,domain2_score,total_score
12483,21005,8,"     Laughter @CAPS is one the most important things in life. People shouldn't go a day without @CAPS. It's healthy and good in any relationship. It can also help with healing. The best kind of laughter is when you're out of breath and crying. It makes people so happy and wanting more. Don't take life too seriously, just laugh and smile all the time.  Someone dying is a dreadful thing. When two high school boys die, it's even worse. On a @DATE @TIME, a group of high school students were walking on the rocks by the ocean, when a sneaker wave snatched two of them. The other kids tried so hard to save them by making a rope of clothing to reach them, but it didn't work. Two beautiful lives were taken away that day, and will not be forgotten. The boys were well liked and had great lives. The families of the students, the school, friends and the community were in shock, and couldn't believe the terrible news. How could this happen to such amazing people.  Hundreds of students gathered at church the following @DATE, most in tears. They talked about the two boys, and had a huge group prayer. Friends spoke well of them, missing them greatly, talking about the good, fun, memorable times. @CAPS can make it better. As someone once said, smile because they lived, don't cry because they're gone. At the school's basketball game, they honored the boys, and won the game for them. Parents and friends spoke about the beautiful kids in front of almost @NUM people, that came to support the school. The game was a time for having a good time and not to sob and mope. This game helped heal the community just a little more. @CAPS and cheering really can help the heart.  As days, weeks, and months go on, people will still be heartbroken. Although, as long as we laugh and smile about the good times of those who left, we can make it though anything. @CAPS makes you feel better. It just shows you that you have to make the best with what you have, and always have a fun time with no regrets. Always tell the people that mean something to you, that you love them. Never stop telling people you love them, and never leave in a fight. You don't know when it might be the last time you see them. @CAPS is so important, and without it life would not be as great as it is.",15,17,0.0,32,0.0,0.0,0.0,32.0
12484,21006,8," People can share many things. DNA, clothes, feelings, beliefs, religion, and laughter. For my sister @PERSON and I, laughter is what made our relationship stronger than it ever would. When I was younger it was the typical older sister @LOCATION younger sister vibe, frankly we did not like each other at all. Through maturing, entering high school, and being part of the same cheer leading organization we have spent almost too much time together and now it's almost as if we are the best of friends. In the @DATE we were together constantly. We would watchJerry @PERSON, laugh and/or make fun of the people who volunteered to be on the show. We would watch clips of the showSaturday @TIME @CAPS, that's where I introduced her to the character ""@CAPS"". @PERSON and I would talk to each other in the voice that we adapted from ""@CAPS"" and laugh constantly about @NUM @TIME @CAPS is also where we adapted the ""demonic voice"". We would talk to each other, and our friends in these voices. Both of us still talk like that @DATE. As we entered high school we had to start driving together everyday to and from school. We would listen to music, make up random dance moves and sometimes I would have to steer if her favorite song came on(she was a very energetic dancer). It was all in good fun though. When we would enter into the school everything would change though and I understood that after about a week. I was the annoying younger sister who couldn't say hi to her in the hall or wave at her when she was around her friends. She wanted to be left alone so she wouldn't look weird. She was a junior then, they always think their the coolest around. Once she was a senior she would say hi to me, she would smile when she saw me, I even talked to her and her friends sometime. We also grew closer once I entered the student leadership class that she was also apart of, we had the same class every other day it was hard not to talk to each other.  The single thing that I believe has made our relationship closer because of laughter was the three weeks she stayed in my room. She decided to ""move in"" when she would wake up in the morning with bug bites on her arms and legs and she would have no idea what they were from. We suspected that she just didn't remember getting them when she was out the @TIME before, but then when she wouldn't go out she still got them. We figured out what it was when her friend @PERSON came over; she had bed bugs. That @TIME I separated the two mattresses I sleep on and made her a bed thinking she would only be there for two three nights tops so my parents had time to disinfect her room. That turned into two three weeks. We spend almost every hour of every day together those three weeks, the only peace I got was in the shower. We would stay up late talking about our day, who we didn't like, who's outfit we really liked that day, what we wanted to do in cheer practice and who could have done better at cheering. If you knew @PERSON you would know how scared she gets over a movie so half the time when we were up late I was next to her trying to scare her. It's quite funny to see her reaction. Finally she ""moved out"" and I got my room back though I don't think, even now it feels the same as it did. They say many things about laughter; ""Laughter is the best medicine"" ""Laughter is the shortest distance between people"" ""@CAPS two people in a room, they'll be laughing in @NUM minutes""; All of these talking about how relationships grow with laughter. I have the funniest, silliest, greatest sister in the world because we can laugh at the same things. We have the same mind people say, we do a lot of the same things, we think a lot alike, and we wear a lot of the same things as well. I am positive laughter has strengthened my sister and I's relationship. I bet if you really look at the relationship between you and someone you're close to, the first memory you think of is a happy moment of you laughing.",20,18,36.0,36,0.0,0.0,0.0,36.0
12485,21007,8,"One day i was going to my friend @ORGANIZATION @PERSON's house for her @NUM birthday party. I knew the birthday party was going to be a lot of fun even though it was only going to be @ORGANIZATION, @CAPS and I. I didn't know it was going to be as fun as it turned out to be though. The whole day i was waiting for it to be @NUM so i could go to her house. I packed all my bags and got everything ready, because it was a sleep over. As i was one my way to her she called me and said ""before you get to my house look to the right.""  The whole way my dad and i were driving to her house i kept my eyes on the right side of the rode, i wasn't quit sure what i was looking for though. As we got closer i saw something in the bushes. It was @ORGANIZATION and @PERSON. I told my dad to honk at them so they knew i was there and as he did, they both pulled down there pants and mooned us! I was laughing so hard the whole night i kept thinking about the look on my dads face! Little did i know that wasn't going to be the funniest thing that happened that night. Later on @ORGANIZATION, @PERSON and I went on a walk down to the dock by @LOCATION house. While we were on the dock a bat flew by and @PERSON almost fell in the water cause she was so scared. @ORGANIZATION and I were standing behind her laughing so hard! By that time it was getting kind of dark and her neighbors were being really loud. So we ran from the dock to her neighbors house and hid and started yelling things at them to quiet down! It was so funny because they had no idea where the yells were coming from so they just kept looking around confused. We started laughing so hard we could hardly be quiet. We had to wait a while for her neighbors to stop looking around trying to figure out who was telling them to be quiet. That's not the funniest thing that happened either! As we were walking back to @LOCATION house we heard a car coming so we made a plan I stood in the middle of the street and @ORGANIZATION stood ahead of me while @PERSON was hiding in the bushes. The plan was @ORGANIZATION and I were going to pretend to be in a fight and @PERSON was going to run out of the bushes and pretend to shoot me. So the car starts turning the corner and me and @ORGANIZATION start fake fighting. As the car gets closer it starts slowing down and here come @PERSON running out of the bushes and @CAPS! Pretends to fake shoot me. I fall to the ground like i am really hurt trying to hold back my laughs, and man did we think we got the people in the car good. Then we realize there is no way she actually shot me when there was no gun shot sound at all! So the people in the car come up closer and they are laughing so hard that we can hear them before we can even see who it is. When they got closer we realized it was just some of @ORGANIZATION's family friends coming over for the party so they knew it was fake the whole time. When it got darker outside we found a huge watermelon and took it out to a bridge by @LOCATION house. We brought her video camera and put it on night vision and threw the watermelon of the bridge. When it hit the water it mad a really loud sound and split into a bunch of tiny pieces! That night was one of the best and funniest nights i have ever had. The next day all the fun continued by going to the lake and swinging on rope swings into the water. @ORGANIZATION got a really bad rope burn and it was hilarious! @PERSON, @ORGANIZATION and I always have the best time together and tons of laughs. A lot more happened that night, it was overall a great @NUM birthday for @ORGANIZATION. I'm glad i got to be there with her for it.",20,20,0.0,40,0.0,0.0,0.0,40.0
12486,21008,8," We all have had times when some thing happened and you just thought of it as a nuisance. But looking back on the same occurrence you just have to laugh at how silly it was. I recall one of these experiences when I went on a motorcycle camping trip this @DATE. It was a bright and sunny day when my dad dropped me off at the beginning of the main logging road of the area. I decided to keep my pace slow and steady and just enjoy the beautiful scenery. Later that day I found a picturesque place to camp for a few nights on the river. In the @TIME, I remembered some spurs off the main road from when I have driven with my brother in these woods and decided to go explore some of them near my camp. I decided to go check out one across the river that looked like a fun ride. As I was crossing the it my front tire hit some lose rocks causing me to fall into the water! Thankfully I fell away from my motorcycle, if I hadn't it could very well have fallen on me which, out in the woods by myself, would have put me in quite the predicament. After getting my @ORGANIZATION up and out of the water I headed back to camp to dry my clothes off, seeing as how I only brought one set with me. While reading a book and waiting for my clothes to dry I fell into a deep sleep. When I woke up I realized that the sun had been up for some time now so I decided that I had better get going on another ride before the day's out. This time I stayed on my side of the water and went up a steep road that lead up to the top of the ridge. As I climbed it became increasingly warm then I broke through the woods and witnessed a glorious sight. The sun was just cresting the ridge in front of me and I had to stop and bask in the sun shine. After a while of just sitting I got going again. The road I was on started to taper down into a valley. At the bottom of it, flood waters had washed large quantity's of silt over the road and it was still muddy. As I crossed it my wheels started spinning out and flinging mud at me as a result I ended up very dirty. Once again I headed back to camp to wash my clothes in the river. This time I didn't fall a sleep for quite some time and when I did it was a fit full one.upon waking I packed up my meager supply's and headed out to complete my journey. Most of a day got me only half way to my destination so I was forced to stop and rest for the night. Just setting out my tent and getting out some food for dinner and breakfast in the @TIME didn't take me very long. Having little to occupy my time I just sat by my fire and pondered my trip and life in general. When I fell asleep I slept soundly until @TIME. Waking to the sound of birds chirping and the river rushing by me was delightful and invigorating. It only took me a few hours to reach where my dad was going to meet me and take me home.This trip helped me think and gater my thoughts. It also helped me enjoy the little things in life that we so often take for granted. Looking back at it always makes me laugh and realize that my errors could have been much worse but as it turned out they were just minor set backs. All in all it was a very good time to gather my thoughts and renew my soul.",20,20,0.0,40,0.0,0.0,0.0,40.0
12487,21009,8," Laughter is a natural reaction every human being has when they are either happy or have heard or seen something that is funny to them. It is healthy to be happy other than sad or mad. Laughter is pretty much a sign of happiness, as crying is of sadness. It is just another natural emotion any person is born with. I agree to the quote someone once said about laughter being the closest distance between two people because, if two people get along, they will have many moments in life together where they are happy. It is easy to get along with people who have a good sense of humor as for they won't take everything personally and can understand a joke. Its always good to have a sense of humor because its something everyone appreciates, also, that way people can see that you like to have fun when you know you don't have to be serious. When your with a group of friends that you get along with very well, one of the main things you will hear is laughter. It shows that you get along and that your having a good time.  Of course there are times when its better not to laugh, or when people laugh for no reason, which often gets annoying. Yes laughing means your happy, but when its not needed and is used just to cause noise, it is better to be quiet than annoy everyone around you. In my group of friends we are always laughing and joking around with each other, i like when people have a good sense of humor, i feel more relaxed and its easier to talk to them. Unless, that is, they take everything as a joke and never take anything seriously. Even though it is natural, you have to know when you can and cant laugh. Its a way to show happiness, but in certain situations, it can be disrespectful or rude.  Sometimes when I'm with my friends, they @MONTH joke around about a certain person, and once it happened like this;at my friends birthday party, we all went to a bowling alley and as always, were all standing around talking and having a good time. While we were talking, @PERSON and @PERSON were joking around about something so we all started listening to their conversation. They were joking around about something and then @PERSON said something as to turn him down in some way, ask a joke, and @PERSON said that hes going to get his heart broken. Right after that was said, @ORGANIZATION pitched in, adding again. So it turned out to sound like @PERSON was going to have his heart broken again. As everyone laughed at it, @PERSON looked at @ORGANIZATION with a hurt expression and was the only one not laughing. You see, @PERSON had a girlfriend that broke up with him about two months ago, @ORGANIZATION forgot about that and didn't mean anything when she added ""again"". She meant it as a joke but it turned out to sound very mean. In this case, the laughter caused by @ORGANIZATION was meant for @PERSON, who was hurt by @ORGANIZATION's comment. Good thing @ORGANIZATION noticed and remembered about @PERSON's ex later that day. She ended up apologizing for saying something she should have thought through more carefully before saying.  How a person takes it when people laugh at them, has a lot to do with friendship. One time, my friends were driving to a party, or home from a party and were listening to music in the car, one of the guys in the car was singing his heard out to a song by @PERSON. At one point, while he was singing, his best friend suddenly turned down the volume so everyone in the car heard @PERSON sing really loud, with no music. Everyone started laughing because @PERSON didn't know that @CAPS would turn off the music in the middle of something. Even though it was kind of embarrassing, @PERSON laughed along because it was pretty funny. If @PERSON and @CAPS weren't such good friends, i think for sure @PERSON would have gotten mad at @CAPS for doing such a thing to him while there where other people in the car aside from just them two. Friends understand each others sense of humor, and know when doing something is going to far, or when the other person will think it's funny too and will laugh along. So as you see, laughter can be happy, thankful, annoying, and or mean, you just have to know when it's okay to do, and when it is better not to laugh. Even though it's a natural reaction, it is one that can be controlled and thought about before doing. Next time someone says something that's funny, first think about if it can be insulting to someone before laughing at it and hurting someone. Otherwise, enjoy life and be happy.",17,16,0.0,33,0.0,0.0,0.0,33.0
12488,21010,8," One day I decided to go over to my friend @PERSON's house. When I went over there we cleaned the pool and i ran from her dad because he was chasing me around with a booger on his finger. This was one of the days that me and @PERSON laughed more then ever!  We started the day just laying in her bad and watching a movie on her tiny @CAPS. I can't really remember what movie is was but it doesn't really matter since we were too busy talking about totally random things.  After the movie was over we went out into the living room to watch @CAPS bob because @PERSON doesn't have cable in her room. At the time, I had a knee injury so it took me a minute to get comfortable. I got myself situated on the couch and @PERSON sat next to me. Her dad came in about @NUM minutes later with a booger on his index finger. He threatened to give me booger lip, which is where he puts the booger on your lip, and I got up and tried to run away. I knew if I didn't get away he would really put in on my lip because he had done it before. it hurt really bad putting that much pressure on my knee so I hoped as fast as I could on one leg. I hid in @PERSON's closet and all I could hear in the background was @PERSON's laughter and her dads footsteps. I waited in her closet for like @NUM minutes and the got out because I could tell the coast was clear. I went back out in the living room and @PERSON and I laughed about the whole thing.  After we stopped laughing we decided to go outside and clean the pool. we were in the mood for swimming and the pool had been out all winter so it was really nasty in there. there were tat poles, dirt, some slimy green stuff, parasites and who knows what else. I wouldn't be surprised if there were fish in there. We got in and started scooping all of the water out with buckets. We didn't notice the tad poles until then. We didn't want to throw them out in the yard with all of the rest of the water because we knew that there would dry up and die. So every time we scooped a bucket full of water, we would go through it and get all of them out and put them in a little can that we had saved the tad poles and scooping all of the water out took about @NUM and a half hours. after that we went in the house and looked for some pool cleaner and soap. We couldn't find and so we went and got the shampoo. We poured the shampoo all over the bottom of the pool and started scrubbing. That was taking too long and it wasn't very fun so we got the brilliant idea to put shampoo all over our clothes and slide around. I slipped about a dozen times and so did she. It was hard to stay on our feet. We laughed so hard I almost peed myself but I couldn't go inside because I was soaked and I had soap all over my body. After the pool was all spick and span we had to scoop all out the soap and water out again. All of this took about @NUM hours but it was really and we laughed a lot. @PERSON's mom came home from work and was so happy that we cleaned it because it meant she doesn't have to do it.  After my grandpa came to get me, me and @PERSON said our goodbyes. I went home and thought about how that was one of the funnest days of my life. Over all, I think on this day I laughed more then ever before.",20,20,0.0,40,0.0,0.0,0.0,40.0
12489,21012,8," @CAPS @CAPS @CAPS @CAPS you ever felt like there just wasent enugh time in the day to do everything you would like to do.@CAPS that's how i feel every day,@CAPS @CAPS i find it very tireing and screwed up,and it all started when i got @CAPS job at the @ORGANIZATION.Ever sinc i got the job i never @CAPS an time for school,@CAPS,and can hardly get any rest.@CAPS greads @CAPS been dropping little by little.@CAPS always tired falling asleep in classes or just to lazy to do @CAPS work,I would cut down on @CAPS hours but i need as much money as i can get to help @CAPS mom out as much as i can.@CAPS mom didn't really do much with her @CAPS so now she has nothing really to live off of .So i feel that i @CAPS to help her out as much as i can,@CAPS older brother would @CAPS hade this responsibility but he got hes girlfriend pragnet and moved out to live hes own @CAPS at an early age.So by me being the second oldest i find it @CAPS responsibility to take care of @CAPS mom.      I love @CAPS mom very much and she has been there all @CAPS @CAPS,unlike @CAPS dad...so ill do as much as i can to see to it that she stays wealthy.Becuse when shes gone @CAPS not sure what i would do without her. @CAPS little brother is a pain in @CAPS back he never dose anything to help aroud the house or like help @CAPS mom out when she breings home grossuries or anything like that,so i think that @CAPS going to @CAPS to set him streath.I know mom wont like it but ""All @CAPS""he needs to stop being so lazy and help our mom more. Now back to me @CAPS a pertty good kid i think anyways,@CAPS @CAPS a trubel maker dont get me wrong but if i did the right things i could be a secssful kid.I try to be that kid some times but it's just so boring and i just cant do it becuse when i try i feel like @CAPS tryung to be a hole different person,@CAPS just not me @CAPS a loud and hiper kid that is the class clown in the class rooms.Like pepole are always asking me if i @CAPS any plans for galleage and all i ever say is that i dont think that @CAPS calleage smart and that ill be lucky if i graduate.@CAPS trying to bring @CAPS grades back up but @CAPS hard when you @CAPS so much othere stuff to do out of school,like @CAPS job and now seens winter is about over spring is on it's way,that means work is going to get alot busyer and i am going to @CAPS to work alot more.To tell you the truth @CAPS not sure if or how @CAPS going to do it all. With all of this responsibility i am going to be one tired teen age boy,@CAPS pertty sure that i can handl it if i really try @CAPS best.All i know is that i need to find a better job thats less stressful,tireing and less days to work but get payed better money.Like at jiffy lube of someting anyting is better then working at a fast foods place.",15,15,0.0,30,0.0,0.0,0.0,30.0
12490,21013,8,I think that laughter is very important. It is very important to me because let's say that a student falls and you laugh at him just because you think its funny it's going to hurt that student. I think that instead of laughing at someone that you could be a good kid and ask him if he is ok and help him up. That shows that student that he really has a friend that cares about him alot and doesn't laugh at him and really cares about his best friend. You also can get rewarded for doing something good but to me it's really not about what I get it's the things i do to help out my peer's . I think that we should not laugh and have a positive attitude and be mature about what we do and what we say and reacact to things like laughing at someone else. I also think that if I would have fell and I got really hurt and kids would start laughing at me so thats what I learn respect the students the way that you want to be respected. So I wouldnt like people to make fun of me so why would I like to make fun of someone else if I wouldnt want them to make fun of me thats why you should treat your peers with respect.,10,17,24.0,24,0.0,0.0,0.0,24.0
12491,21014,8," One day i was with my friend @PERSON. We had been friends for a really long time. I was in a bad mood that day because my dog, taco ran away and i had gotten into an arguement with my parents. @CAPS asked me if i wanted to go out on a walk, and i said i did. We were really good friends at this piont, and @CAPS always knew when something was wrong, even though i think i hide @CAPS pretty well. As we wakled, we walked past children playing at the park with thier parents, and a man playing fetch with his dog, @CAPS was sunny and warm. @CAPS was durring the summer-time. We stood on the bridge for a minute, then @CAPS asked me ""whats wrong, @CAPS?"" @CAPS @CAPS odl him everything that happend, i told him that my dog had ran away and that my parents were mad at me. I told him that i was sad. I dont know why i opend up to him like that we hardly ever talk about our life drama. we're always laughing and making jokes. I thought @CAPS liked me, actually i was hoping @CAPS did. I liked him, i had for a while.  We started talking about everything that was going on in our lifes, school, friends, parents, and alot more. @CAPS put me in a better mood. We decided to go to the park and sit at the pic-nic tables. We sat across from eachother, and sat there talking for a while. Then @CAPS started getting late and i had to get home. I said ""thanks for cheerig me up, i really needed to laugh and smile today."" @CAPS looked at me, and took my hand in his and said ""@CAPS should always laugh, because @CAPS never know who is falling in love with your smile."" and then @CAPS kissed me. That is the a day i'll remember for a long time. I'm still with @PERSON, we've been together for almost @NUM months now.",17,16,0.0,33,0.0,0.0,0.0,33.0
12492,21015,8," The @CAPS @CAPS @CAPS extreme temperatures occur, the situation becomes very dangerous. In my case, the extreme weather was @CAPS. I lived in @LOCATION, @LOCATION at this time and was eight years old. It happened in the middle of @DATE, @CAPS an almost record high temperature occurred @LOCATION. The day had peaked at one hundred twenty five degrees @CAPS, and to make matters much worse, our entire neighborhoods power had gone out. Nobody had air conditioning and many people ended up getting severely sick or injured. We lived in a gated community, and everyone got along great. People from the neighborhood gathered together and put up tents for shade, and provided everyone with cold water. There are important things that you must remember @CAPS a situation like this happens, you must have a good attitude, because it's no help to be complaining, also to not think about the @CAPS, and to help other people who need it. I don't think that our community would have lasted, if it weren't of everyone's great attitude and spirit, and of course, the laughter. It is so important to have a good attitude during a situation like this. What is the point of complaining and getting mad for no reason? I was told that it would not last forever, and to keep my chin up. I could tell that the many other kids, and even adults who were complaining were have a much harder time coping with this situation. It was very hard for me no not complain, being an eight year-old, but I eventually managed with the help of a lot of water. If you keep your spirits up, and interact with people, the say seems to go by much faster. I remember @CAPS my whole family was under one of the tents, just sitting around telling funny stories, and telling jokes. I would have much rather had a day like that with my family than a normal, boring one. Out of the many important things you could possibly do, is to not think about the @CAPS. If you don't think about it, then you will have a much better time and not be complaining. It is important in many situations to keep your mind off the topic so you won't be stressed out. I saw many people there who just couldn't take it. They would only say how bad it was, and it was very easy to tell that they were all stressed out. If you try to make the situation a good one, and not keep thinking about it, then you will get through it, no matter how bad it is. During this @CAPS of @CAPS, many people needed assistance. The community was a big help because they set up tents and provided people with water and snacks. However, it started to get bad, people were suffering from @CAPS exhaustion, and many of them had to be put on @CAPS's. There were several ambulances there to help people out and get them back to normal. Some people did need to go to the hospital and get further attention. The community eventually got through the day with so serious injuries. The power came back on at around six o'clock. Being exhausted the people slowly walked or drove back to their houses. Our whole family walked back to the house and immediately turned on the air conditioning. Everyone was so relieved and happy that we were finally out of that situation. Even at night, the day was at a low of one hundred twelve degrees. We played games and told jokes the rest of the night and were able to get through it all. Our family had stayed strong through the @CAPS, while many others didn't last. It just goes to show that ,""Laughter is the shortest distance between two people.""",20,20,0.0,40,0.0,0.0,0.0,40.0
12493,21016,8," Laughter is such a great joy in my life. If people never laughed life would be dull and boring, most of my favorite experiences involve @CAPS while having a good time. One of my best experiences with laughter was going camping with my friends last @DATE. I will never forget that experience last @DATE.  During the middle of @DATE on a beautiful sunny @DATE @TIME my @CAPS @CAPS calls me and @CAPS me were getting a bunch of guys to go camping and I should come. Immediately I @CAPS my parents to let me go with the only exception of turning in my job application to @ORGANIZATION before I left for camping. After turning in my application I got in the car picked up my @CAPS @PERSON and makings for peanut butter and jelly sandwiches and left for the adventure.  After I got to my destination after driving @NUM miles up river I didn't see anyone just two huge tents where my friends were supposed to be. Looking @CAPS the camp site had been attacked by bears with trash laying all around and camp fire still going i started searching for my friends. I found @CAPS passed out in one of the tents and tried to wake him but he was dead asleep. @PERSON and me not knowing what to do so we sat in the shade of the large trees surrounding us, it was a good @NUM degrees outside. After about five minuets we herd a splash and went to investigate. We walked towards the river and found all of out friends jumping off a @NUM ft rock into the river and we went to join the fun. After jumping off about @NUM times each we headed back to camp. @CAPS was awake and @PERSON, @PERSON, @CAPS, @PERSON and myself all huddled around the camp fire @CAPS we returned to camp and told jokes all night.  All of us really bonded that three day camping trip @CAPS and joking and just being boys. I wouldn't get rid of those memory's for anything. After camping i returned to home and worked a lot of the rest of @DATE but ever since then have had really good friendships with all of my camping buddies.",16,15,0.0,31,0.0,0.0,0.0,31.0
12494,21017,8," Once upon a time on @DATE, I had my birthday party and my friends come over. My friend tree brought his projector over and hooked his @CAPS to it. We played @CAPS: @CAPS on his projector and on my @CAPS.V. with my @CAPS. Then we got bored and all of us went out into the living room with the girls and chilled and hung out for a while then we had cake, had an icing fight, and played games laughed so hard. Then we went to the park that was by our apartment. We played @CAPS and made jokes and laughed a lot more. Then we went back to my place and we watched @CAPS @CAPS @NUM and laughed at the people who screamed. Then we play spin the bottle/truth or dare and we laughed a lot.",12,15,0.0,27,0.0,0.0,0.0,27.0
12495,21020,8," The only true story that I can remember that involves laughter was about @NUM years ago at the beach. I was with my mom and my sister @LOCATION. I was running from incoming waves when I decided to run into just one wave which that wave sweep me off my feet and spun me around for what seemed like forever, but wasn't even @NUM seconds. I laughed so hard that I tripped and i started spinning again, my mom had to get me up because I could not stop. I got so many cuts from the sand that it was hilarious. after I got changed I got a big chest that my dad could fit inside it. That's the only time I remember laughter being my true friend.",18,15,0.0,33,0.0,0.0,0.0,33.0
12496,21021,8," My @CAPS year of high school started off less favorable than most. During the end of my eighth grade year I found that my friends were not as loyal as I believed they were at the beginning of our friendship, and in turn started high school without any. It wasn't all bad because I was able to see things for myself for one of the first times in my life. Of course I sulked but looking back on it now I am appreciative of this time that helped me get to know myself better. However one can't go through life without any friends so I quickly tried to conform to what was considered 'normal'. I had luck from the start, but I was still scorned from being deserted by all the people who I once considered friends and in turn took these recipients as little more than acquaintances. Like most acquaintances we only spoke in class and kept the conversation casual about nothing more than trivial facts. I wanted to have 'real' friends, but I wasn't sure what a real friend was. I suppose that these so called acquaintance considered me a friend though I can never be sure whether or not this is true. So I continued through my days with a person to talk to in each class but no one to sit with at lunch. This circumstance however was made more desirable because my sister still attended the high school at this point.  Her presence made my life slightly easier because I could confide in her and even eat lunch with her. People who have always had friends @MONTH not understand, but when you have no where to sit at lunch it can be kind of lonely. Fortunately my sister was always there for me, though she did skip a lot of school. And whenever she wasn't there I could rely on her friends to keep me company. I found that even if I couldn't find my own friends I could always share my sisters. This nomad existence continued until the second trimester of my @CAPS year. I had all knew classes and felt as if it was a new beginning and anything could happen, and truly anything I could imagine did.  It started out the same as the trimester before had. I went to my first couple classes and gained more acquaintances like usual and felt as if thing might not change after all. However after five minutes of sitting alone in my apparel construction class two girls walked in and sat at my table. Their conversation caught my attention and held it. I knew that it was wrong to listen to others conversations, but I figured that if they didn't want me to hear they would have spoke quietly. Though I can't recall the actual subject of the conversation now, I remember it was a hilarious topic. Even though I took no part in the discussion, I couldn't help but be overcome with laughter as the two spoke. They then began to laugh so hard which resulted in tears filling their eyes. In turn my eyes also began to fill with tears from the extreme amounts of laughter. One of the two girls looked over at me and told her friend out loud to ""look at her, shes laughing so hard at you shes crying!"" I could hardly stop laughing long enough to introduce myself. Before i knew it we became close friends and it was all due to the amazing powers of laughter that can bring to strangers together into best friends.",20,20,0.0,40,0.0,0.0,0.0,40.0
12497,21022,8," I'm going to tell you a story of smiles, laughter, and love. The story of my @DATE and how I changed the a girl's life and my own with only smiles and laughs. I have three major memories of my time with her, there was the first smile, the day at the beach, and the @TIME at the @LOCATION. Staring with with the beginning, these memories are about me and my neighbors exchange student @PERSON and they are memories, they are not perfect. The @TIME I made @PERSON smile. It was a cool @DATE @TIME out on the back lawn of grandmothers house which over looks the @ORGANIZATION gorge, perfect for watching the firework show. The lawn was even inclined so the you don't have to sit up. @CAPS and @PERSON came over to sit with me as i waited for the show. @PERSON sat to the left of me and @CAPS, my neighbor and life long friend, to the right. I was very curious about @PERSON, what she was like, what part of @LOCATION she lived in, how were her costumes different than ours. So i started to ask her some questions as we waited. I didn't get much it was obvious that she was shy, very shy. Finlay I got a conversation going between the three us us about the fire works that had started. @PERSON was telling us how the fire works back home in @LOCATION were much bigger than ours. Of course me being sarcastic i said ""@CAPS really"". She just smiled. the rest of the @TIME the conversations flowed much freer between me and @PERSON and it was a wonderful evening. Next we have the day at the beach. This happened about @DATE for the @TIME memory. @PERSON and me were good friends and she had lost her shyness and i was starting to really like her. We arrived at the beach the beach down on the @ORGANIZATION @LOCATION. It was starting to becoming a hot day, a perfect day for the beach. We unpacked the towels and other random beach stuff. Soon all of us were in the water, @PERSON, @CAPS (@PERSON's host sister), @CAPS (@CAPS's boyfriend), and me. In a bit of a flirting mood I started to splash @PERSON who happened to be by @CAPS. This started a very large splash war with every one splashing everyone else. Every one was laughing and having a great time. It abruptly stopped because everyone didn't want water in there face any more. Soon there after I dove under the water an tried to lift @PERSON up and then drop her in the water, it underlay failed though because I missed and only caught her right leg. Nothing happened, just more and more laughter. That was a good wet day at the beach. Finally, my @TIME memory is the @TIME at the @LOCATION. We had just finished eating dinner and it was @PERSON's @TIME in @LOCATION @LOCATION. By now we were practically boyfriend girlfriend. It was getting dark at @LOCATION @LOCATION as we arrived at the @LOCATION forMovies in the @LOCATION.. @TIME at the @CAPS was playing that @TIME. I found a good spot and set out the blanket. we lay there talking as we waited for the movie to start. I had a flash back of all the laughs that had brought us close together. I knew at moment that I was really going to miss her more than i had missed anyone befor. It felt like the right moment as the sun was setting over the valley, I leaned in and kissed her and she kissed right back, I'll spare you the rest. Afterward we laughed and cried. For she was leaving early the next morning and we were in love. Yes I used the @CAPS world but it was and is true. We absolutely did not want the movie to end and yet it still did. As I drove her back to her host family's house we talk about the amazing @DATE we had together and all the smiles and laughs we shared. I smiled and laughed a lot that @DATE and it did bring me very close to someone. @PERSON and I still talk nearly every day it is hard but I've never felt as close to her as any one else. I will always have the memories of that @DATE, the @DATE of @DATE, That day at the beach, and @PERSON""s @TIME @TIME in @LOCATION. I hope you enjoyed the story of my @DATE and I hope you can have an amazing @DATE ,like I had.",19,18,0.0,37,0.0,0.0,0.0,37.0
